Separation,Force_Clamped
1070.5,-42166.20712
1070.6,-42158.33035
1070.7,-42150.45579
1070.8,-42142.58344
1070.9,-42134.71329
1071,-42126.84535
1071.1,-42118.9796
1071.2,-42111.11607
1071.3,-42103.25473
1071.4,-42095.3956
1071.5,-42087.53866
1071.6,-42079.68393
1071.7,-42071.83139
1071.8,-42063.98105
1071.9,-42056.13291
1072,-42048.28696
1072.1,-42040.44321
1072.2,-42032.60166
1072.3,-42024.7623
1072.4,-42016.92513
1072.5,-42009.09015
1072.6,-42001.25736
1072.7,-41993.42677
1072.8,-41985.59836
1072.9,-41977.77215
1073,-41969.94812
1073.1,-41962.12628
1073.2,-41954.30662
1073.3,-41946.48915
1073.4,-41938.67387
1073.5,-41930.86077
1073.6,-41923.04985
1073.7,-41915.24112
1073.8,-41907.43456
1073.9,-41899.63019
1074,-41891.828
1074.1,-41884.02799
1074.2,-41876.23015
1074.3,-41868.43449
1074.4,-41860.64101
1074.5,-41852.84971
1074.6,-41845.06058
1074.7,-41837.27362
1074.8,-41829.48884
1074.9,-41821.70623
1075,-41813.92579
1075.1,-41806.14752
1075.2,-41798.37142
1075.3,-41790.5975
1075.4,-41782.82574
1075.5,-41775.05615
1075.6,-41767.28872
1075.7,-41759.52346
1075.8,-41751.76037
1075.9,-41743.99944
1076,-41736.24068
1076.1,-41728.48408
1076.2,-41720.72964
1076.3,-41712.97736
1076.4,-41705.22724
1076.5,-41697.47928
1076.6,-41689.73348
1076.7,-41681.98984
1076.8,-41674.24836
1076.9,-41666.50903
1077,-41658.77186
1077.1,-41651.03684
1077.2,-41643.30398
1077.3,-41635.57327
1077.4,-41627.84471
1077.5,-41620.11831
1077.6,-41612.39406
1077.7,-41604.67195
1077.8,-41596.952
1077.9,-41589.23419
1078,-41581.51853
1078.1,-41573.80502
1078.2,-41566.09366
1078.3,-41558.38444
1078.4,-41550.67736
1078.5,-41542.97243
1078.6,-41535.26964
1078.7,-41527.56899
1078.8,-41519.87049
1078.9,-41512.17413
1079,-41504.4799
1079.1,-41496.78781
1079.2,-41489.09787
1079.3,-41481.41006
1079.4,-41473.72438
1079.5,-41466.04085
1079.6,-41458.35944
1079.7,-41450.68017
1079.8,-41443.00304
1079.9,-41435.32804
1080,-41427.65517
1080.1,-41419.98443
1080.2,-41412.31582
1080.3,-41404.64934
1080.4,-41396.98499
1080.5,-41389.32276
1080.6,-41381.66267
1080.7,-41374.0047
1080.8,-41366.34885
1080.9,-41358.69513
1081,-41351.04354
1081.1,-41343.39407
1081.2,-41335.74672
1081.3,-41328.10149
1081.4,-41320.45838
1081.5,-41312.81739
1081.6,-41305.17852
1081.7,-41297.54178
1081.8,-41289.90714
1081.9,-41282.27463
1082,-41274.64423
1082.1,-41267.01595
1082.2,-41259.38978
1082.3,-41251.76572
1082.4,-41244.14378
1082.5,-41236.52395
1082.6,-41228.90623
1082.7,-41221.29062
1082.8,-41213.67713
1082.9,-41206.06574
1083,-41198.45646
1083.1,-41190.84928
1083.2,-41183.24422
1083.3,-41175.64126
1083.4,-41168.0404
1083.5,-41160.44165
1083.6,-41152.84501
1083.7,-41145.25046
1083.8,-41137.65802
1083.9,-41130.06768
1084,-41122.47944
1084.1,-41114.8933
1084.2,-41107.30926
1084.3,-41099.72732
1084.4,-41092.14747
1084.5,-41084.56972
1084.6,-41076.99407
1084.7,-41069.42051
1084.8,-41061.84905
1084.9,-41054.27968
1085,-41046.7124
1085.1,-41039.14722
1085.2,-41031.58413
1085.3,-41024.02312
1085.4,-41016.46421
1085.5,-41008.90738
1085.6,-41001.35265
1085.7,-40993.8
1085.8,-40986.24944
1085.9,-40978.70096
1086,-40971.15457
1086.1,-40963.61026
1086.2,-40956.06804
1086.3,-40948.5279
1086.4,-40940.98984
1086.5,-40933.45387
1086.6,-40925.91997
1086.7,-40918.38815
1086.8,-40910.85842
1086.9,-40903.33076
1087,-40895.80518
1087.1,-40888.28167
1087.2,-40880.76024
1087.3,-40873.24089
1087.4,-40865.72361
1087.5,-40858.2084
1087.6,-40850.69527
1087.7,-40843.18421
1087.8,-40835.67522
1087.9,-40828.1683
1088,-40820.66345
1088.1,-40813.16067
1088.2,-40805.65996
1088.3,-40798.16131
1088.4,-40790.66474
1088.5,-40783.17023
1088.6,-40775.67778
1088.7,-40768.1874
1088.8,-40760.69908
1088.9,-40753.21283
1089,-40745.72863
1089.1,-40738.2465
1089.2,-40730.76643
1089.3,-40723.28842
1089.4,-40715.81247
1089.5,-40708.33858
1089.6,-40700.86674
1089.7,-40693.39697
1089.8,-40685.92924
1089.9,-40678.46358
1090,-40670.99997
1090.1,-40663.53841
1090.2,-40656.0789
1090.3,-40648.62145
1090.4,-40641.16605
1090.5,-40633.7127
1090.6,-40626.2614
1090.7,-40618.81215
1090.8,-40611.36495
1090.9,-40603.9198
1091,-40596.47669
1091.1,-40589.03563
1091.2,-40581.59662
1091.3,-40574.15965
1091.4,-40566.72472
1091.5,-40559.29184
1091.6,-40551.861
1091.7,-40544.43221
1091.8,-40537.00545
1091.9,-40529.58073
1092,-40522.15806
1092.1,-40514.73742
1092.2,-40507.31882
1092.3,-40499.90226
1092.4,-40492.48774
1092.5,-40485.07525
1092.6,-40477.66479
1092.7,-40470.25638
1092.8,-40462.84999
1092.9,-40455.44564
1093,-40448.04332
1093.1,-40440.64303
1093.2,-40433.24477
1093.3,-40425.84854
1093.4,-40418.45435
1093.5,-40411.06217
1093.6,-40403.67203
1093.7,-40396.28392
1093.8,-40388.89783
1093.9,-40381.51376
1094,-40374.13173
1094.1,-40366.75171
1094.2,-40359.37372
1094.3,-40351.99775
1094.4,-40344.6238
1094.5,-40337.25188
1094.6,-40329.88197
1094.7,-40322.51409
1094.8,-40315.14822
1094.9,-40307.78437
1095,-40300.42254
1095.1,-40293.06272
1095.2,-40285.70493
1095.3,-40278.34914
1095.4,-40270.99537
1095.5,-40263.64362
1095.6,-40256.29388
1095.7,-40248.94615
1095.8,-40241.60043
1095.9,-40234.25672
1096,-40226.91502
1096.1,-40219.57533
1096.2,-40212.23765
1096.3,-40204.90198
1096.4,-40197.56832
1096.5,-40190.23666
1096.6,-40182.907
1096.7,-40175.57936
1096.8,-40168.25371
1096.9,-40160.93007
1097,-40153.60843
1097.1,-40146.2888
1097.2,-40138.97117
1097.3,-40131.65553
1097.4,-40124.3419
1097.5,-40117.03026
1097.6,-40109.72063
1097.7,-40102.41299
1097.8,-40095.10735
1097.9,-40087.8037
1098,-40080.50205
1098.1,-40073.20239
1098.2,-40065.90473
1098.3,-40058.60906
1098.4,-40051.31539
1098.5,-40044.0237
1098.6,-40036.73401
1098.7,-40029.44631
1098.8,-40022.1606
1098.9,-40014.87687
1099,-40007.59514
1099.1,-40000.31539
1099.2,-39993.03763
1099.3,-39985.76185
1099.4,-39978.48806
1099.5,-39971.21626
1099.6,-39963.94643
1099.7,-39956.6786
1099.8,-39949.41274
1099.9,-39942.14887
1100,-39934.88697
1100.1,-39927.62706
1100.2,-39920.36913
1100.3,-39913.11317
1100.4,-39905.85919
1100.5,-39898.60719
1100.6,-39891.35717
1100.7,-39884.10913
1100.8,-39876.86305
1100.9,-39869.61896
1101,-39862.37683
1101.1,-39855.13668
1101.2,-39847.89851
1101.3,-39840.6623
1101.4,-39833.42806
1101.5,-39826.1958
1101.6,-39818.9655
1101.7,-39811.73718
1101.8,-39804.51082
1101.9,-39797.28643
1102,-39790.064
1102.1,-39782.84354
1102.2,-39775.62505
1102.3,-39768.40852
1102.4,-39761.19395
1102.5,-39753.98135
1102.6,-39746.77071
1102.7,-39739.56203
1102.8,-39732.35532
1102.9,-39725.15056
1103,-39717.94776
1103.1,-39710.74692
1103.2,-39703.54804
1103.3,-39696.35112
1103.4,-39689.15615
1103.5,-39681.96314
1103.6,-39674.77209
1103.7,-39667.58299
1103.8,-39660.39584
1103.9,-39653.21064
1104,-39646.0274
1104.1,-39638.84611
1104.2,-39631.66677
1104.3,-39624.48939
1104.4,-39617.31395
1104.5,-39610.14046
1104.6,-39602.96891
1104.7,-39595.79932
1104.8,-39588.63167
1104.9,-39581.46597
1105,-39574.30221
1105.1,-39567.1404
1105.2,-39559.98054
1105.3,-39552.82261
1105.4,-39545.66663
1105.5,-39538.51259
1105.6,-39531.36049
1105.7,-39524.21033
1105.8,-39517.06211
1105.9,-39509.91583
1106,-39502.77149
1106.1,-39495.62909
1106.2,-39488.48862
1106.3,-39481.35009
1106.4,-39474.2135
1106.5,-39467.07884
1106.6,-39459.94611
1106.7,-39452.81532
1106.8,-39445.68646
1106.9,-39438.55953
1107,-39431.43453
1107.1,-39424.31147
1107.2,-39417.19033
1107.3,-39410.07113
1107.4,-39402.95385
1107.5,-39395.8385
1107.6,-39388.72507
1107.7,-39381.61358
1107.8,-39374.50401
1107.9,-39367.39636
1108,-39360.29064
1108.1,-39353.18684
1108.2,-39346.08497
1108.3,-39338.98502
1108.4,-39331.88698
1108.5,-39324.79087
1108.6,-39317.69668
1108.7,-39310.60441
1108.8,-39303.51406
1108.9,-39296.42563
1109,-39289.33911
1109.1,-39282.25452
1109.2,-39275.17183
1109.3,-39268.09106
1109.4,-39261.01221
1109.5,-39253.93527
1109.6,-39246.86025
1109.7,-39239.78713
1109.8,-39232.71593
1109.9,-39225.64664
1110,-39218.57926
1110.1,-39211.51379
1110.2,-39204.45023
1110.3,-39197.38858
1110.4,-39190.32884
1110.5,-39183.271
1110.6,-39176.21507
1110.7,-39169.16105
1110.8,-39162.10893
1110.9,-39155.05871
1111,-39148.0104
1111.1,-39140.96399
1111.2,-39133.91948
1111.3,-39126.87688
1111.4,-39119.83617
1111.5,-39112.79737
1111.6,-39105.76047
1111.7,-39098.72546
1111.8,-39091.69235
1111.9,-39084.66115
1112,-39077.63183
1112.1,-39070.60442
1112.2,-39063.57889
1112.3,-39056.55527
1112.4,-39049.53354
1112.5,-39042.5137
1112.6,-39035.49575
1112.7,-39028.4797
1112.8,-39021.46554
1112.9,-39014.45326
1113,-39007.44288
1113.1,-39000.43439
1113.2,-38993.42779
1113.3,-38986.42307
1113.4,-38979.42024
1113.5,-38972.4193
1113.6,-38965.42024
1113.7,-38958.42307
1113.8,-38951.42779
1113.9,-38944.43438
1114,-38937.44287
1114.1,-38930.45323
1114.2,-38923.46547
1114.3,-38916.4796
1114.4,-38909.49561
1114.5,-38902.5135
1114.6,-38895.53326
1114.7,-38888.55491
1114.8,-38881.57843
1114.9,-38874.60383
1115,-38867.63111
1115.1,-38860.66026
1115.2,-38853.69129
1115.3,-38846.72419
1115.4,-38839.75896
1115.5,-38832.79561
1115.6,-38825.83413
1115.7,-38818.87453
1115.8,-38811.91679
1115.9,-38804.96093
1116,-38798.00693
1116.1,-38791.0548
1116.2,-38784.10455
1116.3,-38777.15616
1116.4,-38770.20963
1116.5,-38763.26498
1116.6,-38756.32218
1116.7,-38749.38126
1116.8,-38742.4422
1116.9,-38735.505
1117,-38728.56967
1117.1,-38721.63619
1117.2,-38714.70458
1117.3,-38707.77483
1117.4,-38700.84694
1117.5,-38693.92092
1117.6,-38686.99675
1117.7,-38680.07443
1117.8,-38673.15398
1117.9,-38666.23538
1118,-38659.31864
1118.1,-38652.40376
1118.2,-38645.49073
1118.3,-38638.57955
1118.4,-38631.67023
1118.5,-38624.76276
1118.6,-38617.85715
1118.7,-38610.95339
1118.8,-38604.05147
1118.9,-38597.15141
1119,-38590.2532
1119.1,-38583.35684
1119.2,-38576.46232
1119.3,-38569.56965
1119.4,-38562.67883
1119.5,-38555.78986
1119.6,-38548.90273
1119.7,-38542.01745
1119.8,-38535.13401
1119.9,-38528.25242
1120,-38521.37267
1120.1,-38514.49476
1120.2,-38507.61869
1120.3,-38500.74447
1120.4,-38493.87209
1120.5,-38487.00154
1120.6,-38480.13284
1120.7,-38473.26597
1120.8,-38466.40094
1120.9,-38459.53775
1121,-38452.67639
1121.1,-38445.81688
1121.2,-38438.95919
1121.3,-38432.10334
1121.4,-38425.24933
1121.5,-38418.39715
1121.6,-38411.5468
1121.7,-38404.69828
1121.8,-38397.8516
1121.9,-38391.00674
1122,-38384.16372
1122.1,-38377.32252
1122.2,-38370.48316
1122.3,-38363.64562
1122.4,-38356.80991
1122.5,-38349.97603
1122.6,-38343.14397
1122.7,-38336.31374
1122.8,-38329.48533
1122.9,-38322.65875
1123,-38315.83399
1123.1,-38309.01105
1123.2,-38302.18994
1123.3,-38295.37065
1123.4,-38288.55317
1123.5,-38281.73752
1123.6,-38274.92369
1123.7,-38268.11168
1123.8,-38261.30149
1123.9,-38254.49311
1124,-38247.68655
1124.1,-38240.88181
1124.2,-38234.07888
1124.3,-38227.27777
1124.4,-38220.47847
1124.5,-38213.68099
1124.6,-38206.88532
1124.7,-38200.09147
1124.8,-38193.29942
1124.9,-38186.50919
1125,-38179.72076
1125.1,-38172.93415
1125.2,-38166.14935
1125.3,-38159.36635
1125.4,-38152.58516
1125.5,-38145.80578
1125.6,-38139.02821
1125.7,-38132.25244
1125.8,-38125.47848
1125.9,-38118.70633
1126,-38111.93597
1126.1,-38105.16743
1126.2,-38098.40068
1126.3,-38091.63574
1126.4,-38084.8726
1126.5,-38078.11126
1126.6,-38071.35172
1126.7,-38064.59397
1126.8,-38057.83803
1126.9,-38051.08389
1127,-38044.33155
1127.1,-38037.581
1127.2,-38030.83225
1127.3,-38024.08529
1127.4,-38017.34013
1127.5,-38010.59677
1127.6,-38003.85519
1127.7,-37997.11542
1127.8,-37990.37743
1127.9,-37983.64124
1128,-37976.90684
1128.1,-37970.17423
1128.2,-37963.44341
1128.3,-37956.71437
1128.4,-37949.98713
1128.5,-37943.26168
1128.6,-37936.53801
1128.7,-37929.81613
1128.8,-37923.09604
1128.9,-37916.37773
1129,-37909.66121
1129.1,-37902.94647
1129.2,-37896.23352
1129.3,-37889.52235
1129.4,-37882.81296
1129.5,-37876.10536
1129.6,-37869.39953
1129.7,-37862.69549
1129.8,-37855.99323
1129.9,-37849.29274
1130,-37842.59404
1130.1,-37835.89711
1130.2,-37829.20196
1130.3,-37822.50859
1130.4,-37815.81699
1130.5,-37809.12717
1130.6,-37802.43913
1130.7,-37795.75285
1130.8,-37789.06836
1130.9,-37782.38563
1131,-37775.70468
1131.1,-37769.0255
1131.2,-37762.34809
1131.3,-37755.67245
1131.4,-37748.99859
1131.5,-37742.32649
1131.6,-37735.65616
1131.7,-37728.9876
1131.8,-37722.3208
1131.9,-37715.65578
1132,-37708.99252
1132.1,-37702.33102
1132.2,-37695.67129
1132.3,-37689.01332
1132.4,-37682.35712
1132.5,-37675.70268
1132.6,-37669.05001
1132.7,-37662.39909
1132.8,-37655.74994
1132.9,-37649.10255
1133,-37642.45692
1133.1,-37635.81304
1133.2,-37629.17093
1133.3,-37622.53057
1133.4,-37615.89198
1133.5,-37609.25513
1133.6,-37602.62005
1133.7,-37595.98672
1133.8,-37589.35515
1133.9,-37582.72533
1134,-37576.09726
1134.1,-37569.47095
1134.2,-37562.84639
1134.3,-37556.22358
1134.4,-37549.60252
1134.5,-37542.98322
1134.6,-37536.36566
1134.7,-37529.74986
1134.8,-37523.1358
1134.9,-37516.52349
1135,-37509.91293
1135.1,-37503.30411
1135.2,-37496.69705
1135.3,-37490.09172
1135.4,-37483.48815
1135.5,-37476.88631
1135.6,-37470.28623
1135.7,-37463.68788
1135.8,-37457.09128
1135.9,-37450.49642
1136,-37443.9033
1136.1,-37437.31192
1136.2,-37430.72229
1136.3,-37424.13439
1136.4,-37417.54823
1136.5,-37410.96381
1136.6,-37404.38113
1136.7,-37397.80018
1136.8,-37391.22098
1136.9,-37384.6435
1137,-37378.06777
1137.1,-37371.49376
1137.2,-37364.9215
1137.3,-37358.35096
1137.4,-37351.78216
1137.5,-37345.21509
1137.6,-37338.64976
1137.7,-37332.08615
1137.8,-37325.52427
1137.9,-37318.96413
1138,-37312.40571
1138.1,-37305.84903
1138.2,-37299.29407
1138.3,-37292.74083
1138.4,-37286.18933
1138.5,-37279.63955
1138.6,-37273.0915
1138.7,-37266.54517
1138.8,-37260.00057
1138.9,-37253.45769
1139,-37246.91653
1139.1,-37240.3771
1139.2,-37233.83938
1139.3,-37227.30339
1139.4,-37220.76912
1139.5,-37214.23658
1139.6,-37207.70575
1139.7,-37201.17664
1139.8,-37194.64924
1139.9,-37188.12357
1140,-37181.59961
1140.1,-37175.07737
1140.2,-37168.55685
1140.3,-37162.03804
1140.4,-37155.52094
1140.5,-37149.00556
1140.6,-37142.4919
1140.7,-37135.97994
1140.8,-37129.4697
1140.9,-37122.96117
1141,-37116.45436
1141.1,-37109.94925
1141.2,-37103.44585
1141.3,-37096.94416
1141.4,-37090.44418
1141.5,-37083.94591
1141.6,-37077.44935
1141.7,-37070.95449
1141.8,-37064.46134
1141.9,-37057.9699
1142,-37051.48016
1142.1,-37044.99213
1142.2,-37038.5058
1142.3,-37032.02117
1142.4,-37025.53824
1142.5,-37019.05702
1142.6,-37012.5775
1142.7,-37006.09968
1142.8,-36999.62356
1142.9,-36993.14915
1143,-36986.67643
1143.1,-36980.2054
1143.2,-36973.73608
1143.3,-36967.26846
1143.4,-36960.80253
1143.5,-36954.3383
1143.6,-36947.87576
1143.7,-36941.41492
1143.8,-36934.95577
1143.9,-36928.49832
1144,-36922.04256
1144.1,-36915.58849
1144.2,-36909.13612
1144.3,-36902.68543
1144.4,-36896.23644
1144.5,-36889.78914
1144.6,-36883.34353
1144.7,-36876.8996
1144.8,-36870.45737
1144.9,-36864.01682
1145,-36857.57796
1145.1,-36851.14079
1145.2,-36844.70531
1145.3,-36838.27151
1145.4,-36831.83939
1145.5,-36825.40896
1145.6,-36818.98021
1145.7,-36812.55315
1145.8,-36806.12777
1145.9,-36799.70407
1146,-36793.28205
1146.1,-36786.86172
1146.2,-36780.44306
1146.3,-36774.02608
1146.4,-36767.61079
1146.5,-36761.19717
1146.6,-36754.78523
1146.7,-36748.37496
1146.8,-36741.96638
1146.9,-36735.55947
1147,-36729.15423
1147.1,-36722.75067
1147.2,-36716.34879
1147.3,-36709.94858
1147.4,-36703.55004
1147.5,-36697.15318
1147.6,-36690.75798
1147.7,-36684.36446
1147.8,-36677.97261
1147.9,-36671.58243
1148,-36665.19393
1148.1,-36658.80708
1148.2,-36652.42191
1148.3,-36646.03841
1148.4,-36639.65657
1148.5,-36633.2764
1148.6,-36626.8979
1148.7,-36620.52106
1148.8,-36614.14589
1148.9,-36607.77239
1149,-36601.40054
1149.1,-36595.03036
1149.2,-36588.66185
1149.3,-36582.29499
1149.4,-36575.9298
1149.5,-36569.56627
1149.6,-36563.2044
1149.7,-36556.84419
1149.8,-36550.48563
1149.9,-36544.12874
1150,-36537.77351
1150.1,-36531.41993
1150.2,-36525.06801
1150.3,-36518.71775
1150.4,-36512.36914
1150.5,-36506.02219
1150.6,-36499.67689
1150.7,-36493.33325
1150.8,-36486.99126
1150.9,-36480.65092
1151,-36474.31224
1151.1,-36467.97521
1151.2,-36461.63982
1151.3,-36455.3061
1151.4,-36448.97402
1151.5,-36442.64359
1151.6,-36436.31481
1151.7,-36429.98767
1151.8,-36423.66219
1151.9,-36417.33835
1152,-36411.01616
1152.1,-36404.69562
1152.2,-36398.37672
1152.3,-36392.05947
1152.4,-36385.74386
1152.5,-36379.42989
1152.6,-36373.11757
1152.7,-36366.80689
1152.8,-36360.49785
1152.9,-36354.19046
1153,-36347.8847
1153.1,-36341.58059
1153.2,-36335.27812
1153.3,-36328.97728
1153.4,-36322.67809
1153.5,-36316.38053
1153.6,-36310.08461
1153.7,-36303.79033
1153.8,-36297.49768
1153.9,-36291.20667
1154,-36284.9173
1154.1,-36278.62956
1154.2,-36272.34345
1154.3,-36266.05898
1154.4,-36259.77614
1154.5,-36253.49494
1154.6,-36247.21536
1154.7,-36240.93742
1154.8,-36234.66111
1154.9,-36228.38642
1155,-36222.11337
1155.1,-36215.84195
1155.2,-36209.57215
1155.3,-36203.30399
1155.4,-36197.03745
1155.5,-36190.77254
1155.6,-36184.50925
1155.7,-36178.24759
1155.8,-36171.98756
1155.9,-36165.72915
1156,-36159.47236
1156.1,-36153.2172
1156.2,-36146.96366
1156.3,-36140.71174
1156.4,-36134.46145
1156.5,-36128.21278
1156.6,-36121.96572
1156.7,-36115.72029
1156.8,-36109.47648
1156.9,-36103.23428
1157,-36096.99371
1157.1,-36090.75475
1157.2,-36084.51741
1157.3,-36078.28168
1157.4,-36072.04758
1157.5,-36065.81509
1157.6,-36059.58421
1157.7,-36053.35495
1157.8,-36047.1273
1157.9,-36040.90126
1158,-36034.67684
1158.1,-36028.45403
1158.2,-36022.23284
1158.3,-36016.01325
1158.4,-36009.79527
1158.5,-36003.57891
1158.6,-35997.36415
1158.7,-35991.15101
1158.8,-35984.93947
1158.9,-35978.72954
1159,-35972.52121
1159.1,-35966.3145
1159.2,-35960.10939
1159.3,-35953.90588
1159.4,-35947.70398
1159.5,-35941.50369
1159.6,-35935.305
1159.7,-35929.10791
1159.8,-35922.91242
1159.9,-35916.71854
1160,-35910.52626
1160.1,-35904.33558
1160.2,-35898.1465
1160.3,-35891.95903
1160.4,-35885.77315
1160.5,-35879.58887
1160.6,-35873.40619
1160.7,-35867.2251
1160.8,-35861.04562
1160.9,-35854.86773
1161,-35848.69144
1161.1,-35842.51674
1161.2,-35836.34364
1161.3,-35830.17213
1161.4,-35824.00222
1161.5,-35817.8339
1161.6,-35811.66717
1161.7,-35805.50204
1161.8,-35799.3385
1161.9,-35793.17654
1162,-35787.01618
1162.1,-35780.85742
1162.2,-35774.70024
1162.3,-35768.54464
1162.4,-35762.39064
1162.5,-35756.23823
1162.6,-35750.0874
1162.7,-35743.93816
1162.8,-35737.79051
1162.9,-35731.64444
1163,-35725.49996
1163.1,-35719.35706
1163.2,-35713.21575
1163.3,-35707.07602
1163.4,-35700.93787
1163.5,-35694.80131
1163.6,-35688.66633
1163.7,-35682.53293
1163.8,-35676.40111
1163.9,-35670.27087
1164,-35664.14221
1164.1,-35658.01513
1164.2,-35651.88963
1164.3,-35645.76571
1164.4,-35639.64337
1164.5,-35633.5226
1164.6,-35627.40341
1164.7,-35621.28579
1164.8,-35615.16976
1164.9,-35609.05529
1165,-35602.9424
1165.1,-35596.83109
1165.2,-35590.72134
1165.3,-35584.61318
1165.4,-35578.50658
1165.5,-35572.40155
1165.6,-35566.2981
1165.7,-35560.19622
1165.8,-35554.0959
1165.9,-35547.99716
1166,-35541.89999
1166.1,-35535.80438
1166.2,-35529.71034
1166.3,-35523.61787
1166.4,-35517.52697
1166.5,-35511.43763
1166.6,-35505.34986
1166.7,-35499.26365
1166.8,-35493.17901
1166.9,-35487.09594
1167,-35481.01442
1167.1,-35474.93447
1167.2,-35468.85609
1167.3,-35462.77926
1167.4,-35456.704
1167.5,-35450.63029
1167.6,-35444.55815
1167.7,-35438.48757
1167.8,-35432.41855
1167.9,-35426.35108
1168,-35420.28518
1168.1,-35414.22083
1168.2,-35408.15804
1168.3,-35402.09681
1168.4,-35396.03713
1168.5,-35389.97901
1168.6,-35383.92244
1168.7,-35377.86743
1168.8,-35371.81397
1168.9,-35365.76207
1169,-35359.71172
1169.1,-35353.66292
1169.2,-35347.61567
1169.3,-35341.56998
1169.4,-35335.52583
1169.5,-35329.48324
1169.6,-35323.44219
1169.7,-35317.4027
1169.8,-35311.36475
1169.9,-35305.32836
1170,-35299.29351
1170.1,-35293.2602
1170.2,-35287.22845
1170.3,-35281.19824
1170.4,-35275.16957
1170.5,-35269.14245
1170.6,-35263.11688
1170.7,-35257.09285
1170.8,-35251.07036
1170.9,-35245.04942
1171,-35239.03002
1171.1,-35233.01216
1171.2,-35226.99584
1171.3,-35220.98106
1171.4,-35214.96782
1171.5,-35208.95613
1171.6,-35202.94597
1171.7,-35196.93735
1171.8,-35190.93027
1171.9,-35184.92473
1172,-35178.92072
1172.1,-35172.91825
1172.2,-35166.91732
1172.3,-35160.91792
1172.4,-35154.92006
1172.5,-35148.92373
1172.6,-35142.92894
1172.7,-35136.93567
1172.8,-35130.94395
1172.9,-35124.95375
1173,-35118.96509
1173.1,-35112.97796
1173.2,-35106.99236
1173.3,-35101.00829
1173.4,-35095.02575
1173.5,-35089.04474
1173.6,-35083.06525
1173.7,-35077.0873
1173.8,-35071.11087
1173.9,-35065.13598
1174,-35059.1626
1174.1,-35053.19076
1174.2,-35047.22044
1174.3,-35041.25164
1174.4,-35035.28437
1174.5,-35029.31863
1174.6,-35023.3544
1174.7,-35017.3917
1174.8,-35011.43053
1174.9,-35005.47087
1175,-34999.51274
1175.1,-34993.55613
1175.2,-34987.60104
1175.3,-34981.64746
1175.4,-34975.69541
1175.5,-34969.74488
1175.6,-34963.79587
1175.7,-34957.84837
1175.8,-34951.90239
1175.9,-34945.95793
1176,-34940.01498
1176.1,-34934.07355
1176.2,-34928.13364
1176.3,-34922.19524
1176.4,-34916.25835
1176.5,-34910.32298
1176.6,-34904.38912
1176.7,-34898.45677
1176.8,-34892.52594
1176.9,-34886.59662
1177,-34880.66881
1177.1,-34874.74251
1177.2,-34868.81772
1177.3,-34862.89444
1177.4,-34856.97267
1177.5,-34851.05241
1177.6,-34845.13365
1177.7,-34839.21641
1177.8,-34833.30067
1177.9,-34827.38643
1178,-34821.47371
1178.1,-34815.56249
1178.2,-34809.65277
1178.3,-34803.74456
1178.4,-34797.83785
1178.5,-34791.93265
1178.6,-34786.02895
